subject_term,housing,bikes,homelessness,dogs,parks,construction,traffic,transit,noise,energy,climate,infrastructure,safety,arts,childcare,democracy,cost of living,healthcare,equity,business
ODSP,0.13370266556739807,0.02052268013358116,0.005858975928276777,0.023416923359036446,0.04550282284617424,0.1827290952205658,0.09700029343366623,0.266399085521698,0.020176097750663757,0.3605470359325409,0.08076231181621552,0.6075785756111145,0.6035917401313782,0.07808078825473785,0.02760929800570011,0.03777041286230087,0.23206335306167603,0.15755720436573029,0.0432460717856884,0.49945423007011414
OW,0.4723437428474426,0.09501782804727554,0.14403247833251953,0.046849027276039124,0.13752444088459015,0.37142759561538696,0.22800856828689575,0.4700562059879303,0.21921008825302124,0.48384663462638855,0.2533780634403229,0.40701824426651,0.3737753629684448,0.45706164836883545,0.13891582190990448,0.12536874413490295,0.4645409882068634,0.26630541682243347,0.32784754037857056,0.5063203573226929
Official Plans,0.27758803963661194,0.02462618052959442,0.010558982379734516,0.005393739324063063,0.1447189450263977,0.1158846989274025,0.043916091322898865,0.23254361748695374,0.00027066655457019806,0.19846399128437042,0.14270193874835968,0.41711652278900146,0.15090592205524445,0.09621407836675644,0.037438709288835526,0.057593751698732376,0.12135086208581924,0.25252410769462585,0.1162886694073677,0.6005887985229492
Olympic,0.00033653172431513667,0.003338517853990197,4.581739995046519e-05,0.0009965815115720034,0.0001945844414876774,0.000327557121636346,0.00020624704484362155,0.001306230784393847,0.0001265824685106054,0.04534275457262993,0.0003736305225174874,0.0005425335839390755,0.008235135115683079,0.004272091668099165,6.5374537371099e-05,0.0003887142229359597,0.0013182591646909714,0.00019375327974557877,0.0058798533864319324,0.00016546627739444375
Olympic Games,0.0001943244569702074,0.003736268263310194,4.056900070281699e-05,0.0008750903070904315,0.00010531157749937847,0.00015208814875222743,0.00012141680781496689,0.0006657529738731682,0.00015208452532533556,0.015759238973259926,0.0003027406055480242,0.00032293301774188876,0.024210674688220024,0.0013746297918260098,4.40279436588753e-05,0.000602821062784642,0.0006496332352980971,0.00011484460264910012,0.006389144342392683,0.00014852345339022577
Ontario Disability Support Program,0.011553318239748478,0.005622099619358778,0.00021061542793177068,0.0012578171445056796,0.0021731690503656864,0.0018153284909203649,0.0006895025144331157,0.01306669507175684,0.002724648453295231,0.0020715014543384314,0.0006960220052860677,0.0008155916584655643,0.0039347028359770775,0.0005596200935542583,0.0002847524010576308,0.0009744474082253873,0.0015833521028980613,0.07803499698638916,0.1103808581829071,0.00034712033811956644
Oseltamivir,0.12044437229633331,0.004203007090836763,0.005554581992328167,0.0034663004335016012,0.030935194343328476,0.16417816281318665,0.03491109982132912,0.12936215102672577,0.015102551318705082,0.19376075267791748,0.045451246201992035,0.22324679791927338,0.30431443452835083,0.36514270305633545,0.017483310773968697,0.009895947761833668,0.146549254655838,0.8550925850868225,0.010735630057752132,0.1455310732126236
PA,0.6769912838935852,0.06294125318527222,0.02916874550282955,0.01730535924434662,0.9784333109855652,0.4402732253074646,0.11808613687753677,0.4058632254600525,0.07183723896741867,0.29531699419021606,0.13102242350578308,0.38826897740364075,0.6178705096244812,0.3299281895160675,0.08234445005655289,0.14581437408924103,0.6672233939170837,0.17407551407814026,0.5483107566833496,0.6217660307884216
PAT,0.15628592669963837,0.005982637405395508,0.006445603910833597,0.0026039318181574345,0.20650306344032288,0.17114698886871338,0.033062491565942764,0.06335308402776718,0.0005139042041264474,0.06278643757104874,0.0334695503115654,0.40688979625701904,0.6194204688072205,0.059729479253292084,0.01673060469329357,0.007829486392438412,0.26614367961883545,0.13208551704883575,0.19146546721458435,0.6140521764755249
PSA,0.08512742072343826,0.008645587600767612,0.005089129321277142,0.005962237250059843,0.08444773405790329,0.032503679394721985,0.022542675957083702,0.12088470160961151,0.007396764121949673,0.05321229249238968,0.020066147670149803,0.12221821397542953,0.7396582365036011,0.044317930936813354,0.01020653173327446,0.00994076207280159,0.13221754133701324,0.30709153413772583,0.24051381647586823,0.409371942281723
PV,0.21273885667324066,0.005064013414084911,0.008246656507253647,0.008732596412301064,0.7038105726242065,0.10190635919570923,0.010803592391312122,0.11033322662115097,0.0017673874972388148,0.30581194162368774,0.04722980409860611,0.11173953860998154,0.45034927129745483,0.09809346497058868,0.02897835709154606,0.06825405359268188,0.3077546954154968,0.050950080156326294,0.14014631509780884,0.35044440627098083
PXO,0.5238597989082336,0.04870572313666344,0.005285076331347227,0.013203517533838749,0.558722198009491,0.3909076750278473,0.09949883073568344,0.4663099944591522,0.006664476357400417,0.6022358536720276,0.22701475024223328,0.4921090602874756,0.39433589577674866,0.4102151393890381,0.05908520519733429,0.035493042320013046,0.5623558163642883,0.09752888232469559,0.1617760807275772,0.6953174471855164
Pan Am Game,0.0002726535894908011,0.0004522012604866177,0.00016171191236935556,0.0004010230768471956,0.010117358528077602,0.0002406811690889299,0.00031735317315906286,0.03137949854135513,0.0002300711057614535,0.02140677347779274,0.0008270242251455784,0.0005753207369707525,0.02023695409297943,0.006641684100031853,0.00015266079572029412,0.009131749160587788,0.00813639909029007,0.00020510829926934093,0.053965527564287186,0.3302242159843445
Pan American Games,0.014696471393108368,0.05203210934996605,0.00037034277920611203,0.005650168750435114,0.006703426595777273,0.00977503601461649,0.0007894915179349482,0.052308689802885056,0.004626106005162001,0.22282159328460693,0.006985715590417385,0.005529599729925394,0.1875254511833191,0.18414463102817535,0.0006324885762296617,0.06577155739068985,0.014484568499028683,0.0007145532290451229,0.1673847734928131,0.00048669104580767453
Pan-American Games,0.008053782396018505,0.04308917000889778,0.00048583379248157144,0.005458417814224958,0.003001059638336301,0.008174623362720013,0.000804433599114418,0.04430343583226204,0.004388840869069099,0.27041709423065186,0.008002012968063354,0.005401509813964367,0.20655031502246857,0.19762511551380157,0.0005474509089253843,0.07652103155851364,0.01241433247923851,0.001236187876202166,0.20467425882816315,0.001137981191277504
Papillomavirus Infections,0.09264099597930908,0.00047342764446511865,0.0005946968449279666,0.01805180124938488,0.04440511763095856,0.0006783217540942132,0.0006346293957903981,0.12852606177330017,0.0003263393009547144,0.0005518777761608362,0.000154521141666919,0.005293975584208965,0.0020168276969343424,0.00038477187626995146,0.046306584030389786,9.53510680119507e-05,0.0002904389693867415,0.04409370571374893,0.0016802080208435655,0.0008292129496112466
Paralympic Games,0.00019011172116734087,0.0006268021534197032,4.322077438700944e-05,0.0004185271100141108,0.00011283718049526215,0.00012375581718515605,9.656291513238102e-05,0.00038871841388754547,0.0002056967787211761,0.001504211570136249,0.00017666917119640857,0.00014636530249845237,0.001782483421266079,0.00022452836856245995,5.003919795854017e-05,0.0001899686030810699,0.0005207060021348298,0.0001339954906143248,0.003997140564024448,0.00013779589789919555
Parapan Am Games,0.00160967034753412,0.007479476742446423,0.00011041193647542968,0.0027500316500663757,0.0009358192328363657,0.0008849280420690775,0.0002506873570382595,0.006596077233552933,0.0009450876386836171,0.01579303666949272,0.0007997562643140554,0.0007007292006164789,0.021152116358280182,0.008254695683717728,0.00022882886696606874,0.010526505298912525,0.0015922205056995153,0.00019026454538106918,0.02076824940741062,0.0003296474169474095
Parapan American Games,0.017742149531841278,0.022420674562454224,0.0003161150962114334,0.006320908199995756,0.0044270046055316925,0.013079238124191761,0.0007340594893321395,0.05635129660367966,0.006110733840614557,0.13687029480934143,0.0019229409517720342,0.0034678999800235033,0.1634880006313324,0.06538727879524231,0.0008151277434080839,0.051437776535749435,0.006107992492616177,0.000546608935110271,0.09224410355091095,0.0006927945069037378
Personal Vehicle Tax,0.00010495565948076546,0.0008512443746440113,5.7014742196770385e-05,0.00012313819024711847,0.00026580318808555603,0.0001466294634155929,0.0009740401874296367,0.0015970227541401982,0.0006489911465905607,0.00021398761600721627,0.00023617500846739858,0.00019624705601017922,0.017839105799794197,0.00017886373098008335,4.044584420626052e-05,0.00026760189211927354,0.028033986687660217,5.515613884199411e-05,0.0031984697561711073,0.0005791118019260466
RF,0.5212582349777222,0.18967305123806,0.0794549509882927,0.07744406908750534,0.22285650670528412,0.4654504358768463,0.28548499941825867,0.5819729566574097,0.09562692046165466,0.6546186804771423,0.27936017513275146,0.461060494184494,0.6042593717575073,0.5310496091842651,0.18046148121356964,0.16432568430900574,0.5509210824966431,0.28806668519973755,0.3988341689109802,0.6235966682434082
STDs,0.14954200387001038,0.00011218874715268612,8.09566699899733e-05,0.0005132014048285782,0.0025994207244366407,0.00039857777301222086,0.00022647512378171086,0.0219314843416214,0.00018832167552318424,0.0001530013541923836,9.974405111279339e-05,0.0004628394090104848,0.0005683265044353902,9.693730680737644e-05,0.0009324601851403713,5.884671554667875e-05,0.0003319820680189878,0.00034804182359948754,0.00036335561890155077,0.0003752429038286209
Secondary Plans,0.12852907180786133,0.012142100371420383,0.002810601843520999,0.0037364955060184,0.06006046012043953,0.04168758541345596,0.009449559263885021,0.1263844072818756,0.0003122658235952258,0.10296490043401718,0.04246176779270172,0.2012052685022354,0.09532982110977173,0.054329678416252136,0.0084817074239254,0.027042020112276077,0.036098018288612366,0.15443137288093567,0.005526330322027206,0.24697360396385193
T,0.5905957818031311,0.16986696422100067,0.1547192633152008,0.07356675714254379,0.26017680764198303,0.49755996465682983,0.5103364586830139,0.9228493571281433,0.07453931123018265,0.4183807969093323,0.36848634481430054,0.5882782340049744,0.5942158102989197,0.5679122805595398,0.24297048151493073,0.21133188903331757,0.5421954989433289,0.39385026693344116,0.3749689757823944,0.6339185833930969
TAP,0.24412058293819427,0.028497977182269096,0.016635805368423462,0.013098487630486488,0.049676451832056046,0.5333470106124878,0.9048683643341064,0.9884145855903625,0.2708111107349396,0.8950942754745483,0.09149687737226486,0.9186083674430847,0.8016483783721924,0.520071804523468,0.08296363800764084,0.06041930615901947,0.4120787978172302,0.17081992328166962,0.11428252607584,0.7952902317047119
TTC maps,0.004614638164639473,0.00041836098534986377,0.0008672261610627174,0.0007002086495049298,0.00021125432976987213,0.0030782052781432867,0.6058008670806885,0.9958646297454834,0.0001317866990575567,0.0035518300719559193,0.00617534015327692,0.9273282885551453,0.2458636313676834,0.0002901110565289855,0.0011480835964903235,0.0010429802350699902,0.006468154489994049,0.0031104120425879955,0.01356269046664238,0.0075731435790658
TVs,0.0004032663709949702,0.00011836527846753597,0.00023005896946415305,8.803394302958623e-05,0.00013056497846264392,0.0004307149793021381,0.0004773972905240953,0.056498344987630844,0.0014364799717441201,0.0003893061657436192,0.0007050727144815028,0.0005325805977918208,0.034929413348436356,0.00025337451370432973,0.0004894239827990532,0.001121210865676403,0.0020251483656466007,0.0004065672983415425,0.012828737497329712,0.0008255179855041206
Tamiflu,0.011739959008991718,0.00026195167447440326,0.00030403572600334883,0.00044908601557835937,0.00502409040927887,0.002602549036964774,0.001437815255485475,0.041950859129428864,0.0014035955537110567,0.0017967568710446358,0.0016144178807735443,0.004376332275569439,0.18993911147117615,0.000697765382938087,0.0006372812786139548,0.0004075904143974185,0.0032292611431330442,0.9776654839515686,0.0019704587757587433,0.0033352903556078672
Toronto Transit Commission,9.458104614168406e-05,0.001090008532628417,0.000653531460557133,0.0015382516430690885,0.00012544231140054762,0.0009244041284546256,0.23885975778102875,0.9971413016319275,0.05054149776697159,0.0009338817326352,0.0018084889743477106,0.8985784649848938,0.41605502367019653,0.0001752721145749092,8.376187179237604e-05,0.003158207517117262,0.013467253185808659,8.5308616689872e-05,0.28401243686676025,0.43664583563804626
VoI,0.07873949408531189,0.005195085424929857,0.021645987406373024,0.0046880668960511684,0.03943357244133949,0.17856168746948242,0.11757085472345352,0.1680755764245987,0.8951205015182495,0.4890584945678711,0.12543264031410217,0.5796600580215454,0.46361249685287476,0.34060224890708923,0.01959266886115074,0.07008401304483414,0.3187083303928375,0.11181195825338364,0.19717636704444885,0.340994656085968
Voice over internet protocol,0.01160148624330759,0.0004580648092087358,0.001772175426594913,0.0010823732009157538,0.009472105652093887,0.00035190972266718745,0.13596941530704498,0.09383958578109741,0.0023977996315807104,0.00033093057572841644,0.004508818034082651,0.002263809321448207,0.1457783430814743,0.00025974592426791787,0.006354617420583963,0.0028402379248291254,0.0015141366748139262,0.004350157454609871,0.006838918663561344,0.008340227417647839
YOW,0.45309019088745117,0.08684919774532318,0.17524632811546326,0.15577580034732819,0.06789514422416687,0.342426061630249,0.19947358965873718,0.4774302542209625,0.9330622553825378,0.5078141093254089,0.5681765079498291,0.3425366282463074,0.07804276794195175,0.2641599774360657,0.14455200731754303,0.02304675057530403,0.48085469007492065,0.20629143714904785,0.07134034484624863,0.21216467022895813
[actions of government],0.0006983213243074715,0.00036651361733675003,0.0017109392210841179,0.0006132593844085932,0.0013546600239351392,0.00021403064602054656,0.0013410617830231786,0.004140055738389492,0.0001804063213057816,0.003806844586506486,0.0025065396912395954,0.001446981099434197,0.07244237512350082,0.00017987702449318022,0.0001281708391616121,0.4150584042072296,0.007911160588264465,0.001661373651586473,0.07983198016881943,0.00026465262635611
[activities in community and life],0.007597357500344515,0.049215998500585556,0.00044173269998282194,0.0017488981829956174,0.07089988887310028,0.006583589594811201,0.002771130297333002,0.03855601325631142,0.00015945269842632115,0.004569198004901409,0.0015533133409917355,0.0008246080833487213,0.03703794255852699,0.011248569935560226,0.016569091007113457,0.06833044439554214,0.0015620344784110785,0.00215536798350513,0.1179988756775856,0.0003929397789761424
[activities in culture],0.0007785734487697482,0.029567642137408257,0.00039597778231836855,0.0019510057754814625,0.005636877380311489,0.003567419247701764,0.0007439784239977598,0.010999239049851894,0.00013682423741556704,0.0034173994790762663,0.0009563521598465741,0.0004202473210170865,0.0029396270401775837,0.8262390494346619,0.0021938520949333906,0.03275015577673912,0.0008788582636043429,0.00023129538749344647,0.041327767074108124,0.0003254688053857535
[activities in employment and labour],0.00013645544822793454,0.0013247942551970482,5.6802990002324805e-05,0.0004235509841237217,0.0002198257134296,0.019798310473561287,0.0005774773308075964,0.0014967527240514755,7.955175533425063e-05,0.001052765641361475,0.00023064162814989686,0.00033147819340229034,0.0003638652269728482,0.0002100812562275678,0.0009211499127559364,0.000610373099334538,0.0003459040308371186,0.0001522978418506682,0.043179191648960114,0.4897350072860718
